filename,height,width,class,xmin,ymin,xmax,ymax
JENGA_LIVINGROOM_S_T_frame_2310_jpg.rf.19a123d4848617ebf5496ba5fc1b5b6f.jpg,720,1280,1,1,627,207,718
JENGA_LIVINGROOM_S_T_frame_2310_jpg.rf.19a123d4848617ebf5496ba5fc1b5b6f.jpg,720,1280,2,344,534,762,718
CARDS_OFFICE_H_T_frame_1434_jpg.rf.19b926fd4a6d5dad0e1bbfeef7383f14.jpg,720,1280,2,790,469,1237,713
JENGA_COURTYARD_B_H_frame_1838_jpg.rf.19ee8bb448808c94d413d3bb97009dcc.jpg,720,1280,1,309,633,540,719
JENGA_COURTYARD_B_H_frame_1838_jpg.rf.19ee8bb448808c94d413d3bb97009dcc.jpg,720,1280,2,766,602,1058,719
JENGA_COURTYARD_T_S_frame_1744_jpg.rf.19fb593b643fb490f8ed3a8bb499a361.jpg,720,1280,1,105,309,435,547
JENGA_COURTYARD_T_S_frame_1744_jpg.rf.19fb593b643fb490f8ed3a8bb499a361.jpg,720,1280,2,637,462,862,717
CHESS_OFFICE_H_T_frame_1804_jpg.rf.1a0d1ab0c145e911533a63022f5e28d3.jpg,720,1280,2,659,330,872,507
PUZZLE_COURTYARD_H_T_frame_1816_jpg.rf.1a230642c639ed61f5eb3ec66dcc5032.jpg,720,1280,1,459,539,720,712
PUZZLE_COURTYARD_H_T_frame_1816_jpg.rf.1a230642c639ed61f5eb3ec66dcc5032.jpg,720,1280,2,692,342,932,549
JENGA_COURTYARD_S_T_frame_1133_jpg.rf.1a30b6ae000276766bb9bd8c7faa145b.jpg,720,1280,2,676,643,952,716
CHESS_COURTYARD_H_S_frame_0462_jpg.rf.1a446f90eeeb05f741cc172a8c131dc5.jpg,720,1280,1,493,697,609,717
CHESS_COURTYARD_H_S_frame_0462_jpg.rf.1a446f90eeeb05f741cc172a8c131dc5.jpg,720,1280,2,418,299,695,518
CARDS_OFFICE_H_T_frame_1308_jpg.rf.1a4e9b516b88600e209ab4002f0fe707.jpg,720,1280,1,294,625,395,718
CARDS_OFFICE_H_T_frame_1308_jpg.rf.1a4e9b516b88600e209ab4002f0fe707.jpg,720,1280,2,563,428,1008,718
CHESS_LIVINGROOM_H_T_frame_1786_jpg.rf.1a51497ecca7883c3aa7ff2b89623531.jpg,720,1280,1,1,638,177,716
CHESS_LIVINGROOM_H_T_frame_1786_jpg.rf.1a51497ecca7883c3aa7ff2b89623531.jpg,720,1280,2,853,330,1249,646
CARDS_COURTYARD_T_B_frame_2244_jpg.rf.1a86d0d99fffbe22d35679219ddeebc6.jpg,720,1280,1,184,588,448,717
CARDS_COURTYARD_T_B_frame_2244_jpg.rf.1a86d0d99fffbe22d35679219ddeebc6.jpg,720,1280,2,653,464,872,698
CHESS_OFFICE_H_T_frame_1548_jpg.rf.1aafc1d0269c34923e562b465bccabda.jpg,720,1280,2,581,367,823,557
PUZZLE_OFFICE_H_B_frame_1616_jpg.rf.1ab13d66b9a825950b37acefe1db304d.jpg,720,1280,2,730,535,1010,719
CARDS_LIVINGROOM_B_T_frame_2044_jpg.rf.1acd4da46ee104be5fc0076f1c88bea3.jpg,720,1280,2,563,684,709,718
JENGA_OFFICE_S_B_frame_1203_jpg.rf.1acd60ac660366dbb03b9c78386ad39f.jpg,720,1280,2,479,486,745,716
CHESS_LIVINGROOM_B_S_frame_2536_jpg.rf.1af3c18cd166d776836496de66bea957.jpg,720,1280,2,762,374,1224,705
CHESS_OFFICE_H_T_frame_1519_jpg.rf.1afcdaee366edd597a140583b9aacbd4.jpg,720,1280,2,668,475,1037,719
JENGA_LIVINGROOM_S_T_frame_1086_jpg.rf.1afd1087f5a39a45d4c64f5671eed2d6.jpg,720,1280,2,552,284,997,716
CHESS_LIVINGROOM_B_S_frame_2265_jpg.rf.1b01277cd6d9f4b5e55884b321b4986b.jpg,720,1280,2,712,395,1027,600
CHESS_COURTYARD_S_H_frame_1739_jpg.rf.1b31b1ccab195bc167ee526363e4bcce.jpg,720,1280,2,517,329,907,625
PUZZLE_LIVINGROOM_S_H_frame_1855_jpg.rf.1b4c23fbf23ff292ae9c98095403412b.jpg,720,1280,2,519,494,1029,717
CARDS_COURTYARD_T_B_frame_1661_jpg.rf.1b4e381b4cd8eba84f82cfb3f8e8e822.jpg,720,1280,1,201,502,502,717
CARDS_COURTYARD_T_B_frame_1661_jpg.rf.1b4e381b4cd8eba84f82cfb3f8e8e822.jpg,720,1280,2,591,429,960,700
JENGA_LIVINGROOM_S_T_frame_0490_jpg.rf.1b4e54043e7eb29fbd74f08c82152b08.jpg,720,1280,2,493,142,929,457
CHESS_LIVINGROOM_H_T_frame_0263_jpg.rf.1ba8a8524f0942013afa01137a421d6f.jpg,720,1280,1,1,540,238,718
CHESS_LIVINGROOM_H_T_frame_0263_jpg.rf.1ba8a8524f0942013afa01137a421d6f.jpg,720,1280,2,919,532,1279,718
JENGA_OFFICE_S_B_frame_1242_jpg.rf.1badf866850bb782186f4fd46ce4a830.jpg,720,1280,2,510,450,850,714
CHESS_OFFICE_B_S_frame_2585_jpg.rf.1bd9aa062c428b18ac9fe2fc1970dba0.jpg,720,1280,2,693,494,1092,696
CARDS_COURTYARD_H_S_frame_1392_jpg.rf.1bfb15c904a326d2f930ec05630e0eec.jpg,720,1280,1,102,533,470,719
CARDS_COURTYARD_H_S_frame_1392_jpg.rf.1bfb15c904a326d2f930ec05630e0eec.jpg,720,1280,2,593,460,865,719
JENGA_OFFICE_T_H_frame_1720_jpg.rf.1c0a5fb3f97be89e9bcab62c31bc1584.jpg,720,1280,1,125,515,345,713
JENGA_OFFICE_T_H_frame_1720_jpg.rf.1c0a5fb3f97be89e9bcab62c31bc1584.jpg,720,1280,2,621,375,901,715
CARDS_COURTYARD_H_S_frame_0325_jpg.rf.1c0d82e22b8252ad6f7580ea12a49b4e.jpg,720,1280,1,118,661,290,716
CARDS_COURTYARD_H_S_frame_0325_jpg.rf.1c0d82e22b8252ad6f7580ea12a49b4e.jpg,720,1280,2,645,574,870,719
CARDS_COURTYARD_S_H_frame_1160_jpg.rf.1c11697055926e9ab651c771b1a2c438.jpg,720,1280,1,372,705,442,718
CARDS_COURTYARD_H_S_frame_0199_jpg.rf.1c3010cd564ab87667cfe7695f7f2b7b.jpg,720,1280,1,240,592,495,719
CARDS_COURTYARD_H_S_frame_0199_jpg.rf.1c3010cd564ab87667cfe7695f7f2b7b.jpg,720,1280,2,535,566,816,719
JENGA_OFFICE_H_T_frame_1387_jpg.rf.1c4266abceb84c6a5d0b7476ed641b9b.jpg,720,1280,1,285,384,421,668
JENGA_OFFICE_H_T_frame_1387_jpg.rf.1c4266abceb84c6a5d0b7476ed641b9b.jpg,720,1280,2,516,284,686,662
CARDS_COURTYARD_S_H_frame_1688_jpg.rf.1c4dd3ac8f759482f910a6d12c31733e.jpg,720,1280,1,272,648,514,718
CARDS_COURTYARD_S_H_frame_1688_jpg.rf.1c4dd3ac8f759482f910a6d12c31733e.jpg,720,1280,2,556,669,772,718
PUZZLE_LIVINGROOM_H_S_frame_0831_jpg.rf.1c568a14978882381c17ca5aea21b96c.jpg,720,1280,1,3,445,341,719
PUZZLE_LIVINGROOM_H_S_frame_0831_jpg.rf.1c568a14978882381c17ca5aea21b96c.jpg,720,1280,2,571,440,991,719
JENGA_COURTYARD_B_H_frame_0994_jpg.rf.1c650517e7118d3f210aa362fd396afe.jpg,720,1280,2,679,200,994,526
CARDS_OFFICE_T_H_frame_0935_jpg.rf.1c6b1eb655584ed1feed0ca9aa332cd4.jpg,720,1280,1,181,603,421,719
CARDS_OFFICE_T_H_frame_0935_jpg.rf.1c6b1eb655584ed1feed0ca9aa332cd4.jpg,720,1280,2,476,556,745,719
PUZZLE_LIVINGROOM_S_H_frame_0773_jpg.rf.1c70929d1a721c28d2f6963dba852769.jpg,720,1280,1,1,544,535,718
PUZZLE_OFFICE_T_S_frame_1513_jpg.rf.1c87d859e07ee23642411bcbcabe5fc9.jpg,720,1280,1,8,513,78,624
PUZZLE_OFFICE_T_S_frame_1513_jpg.rf.1c87d859e07ee23642411bcbcabe5fc9.jpg,720,1280,2,438,542,725,709
PUZZLE_COURTYARD_B_S_frame_1477_jpg.rf.1c88550fae8e16a8e4e990e67c8c3bb0.jpg,720,1280,1,48,538,463,719
PUZZLE_COURTYARD_B_S_frame_1477_jpg.rf.1c88550fae8e16a8e4e990e67c8c3bb0.jpg,720,1280,2,394,631,689,719
JENGA_LIVINGROOM_B_H_frame_0820_jpg.rf.1c8ea3d68b2a933fa8ade22f5cf6205a.jpg,720,1280,1,43,634,341,718
JENGA_LIVINGROOM_B_H_frame_0820_jpg.rf.1c8ea3d68b2a933fa8ade22f5cf6205a.jpg,720,1280,2,790,499,1092,717
JENGA_OFFICE_H_T_frame_1580_jpg.rf.1c9156ecc0589014e7607259007bfda6.jpg,720,1280,1,291,372,420,697
JENGA_OFFICE_H_T_frame_1580_jpg.rf.1c9156ecc0589014e7607259007bfda6.jpg,720,1280,2,760,370,891,701
CARDS_OFFICE_H_T_frame_1614_jpg.rf.1c96bb2745f5dd60a6a1e3a54bd3e1b0.jpg,720,1280,2,507,531,894,718
CHESS_OFFICE_B_S_frame_0695_jpg.rf.1c96cc2330a1ac12da20f80c3bb0afe3.jpg,720,1280,1,267,701,393,717
CHESS_OFFICE_B_S_frame_0695_jpg.rf.1c96cc2330a1ac12da20f80c3bb0afe3.jpg,720,1280,2,587,698,716,718
JENGA_COURTYARD_T_S_frame_2053_jpg.rf.1cc247c94b4d6bd1cf465a4b5b4510a6.jpg,720,1280,1,1,235,344,563
JENGA_COURTYARD_T_S_frame_2053_jpg.rf.1cc247c94b4d6bd1cf465a4b5b4510a6.jpg,720,1280,2,617,692,726,717
CHESS_LIVINGROOM_T_H_frame_2581_jpg.rf.1cc3545e0cc0c86052f29e8dba8119f5.jpg,720,1280,1,3,469,12,507
CHESS_LIVINGROOM_T_H_frame_2581_jpg.rf.1cc3545e0cc0c86052f29e8dba8119f5.jpg,720,1280,2,553,409,975,718
CHESS_COURTYARD_B_T_frame_1710_jpg.rf.1ce91430039d7e2d2d5d2b1c9332c561.jpg,720,1280,2,864,647,1092,717
JENGA_OFFICE_S_B_frame_2451_jpg.rf.1cf58a39fbd7b08a7094974ee2aa2232.jpg,720,1280,2,467,363,677,650
CHESS_COURTYARD_H_S_frame_2667_jpg.rf.1cf594d0103615e043d6f30e96da84a9.jpg,720,1280,2,736,553,998,718
JENGA_LIVINGROOM_H_B_frame_0703_jpg.rf.1d39edd3e26bd0b2d7acff58ed7b114b.jpg,720,1280,2,604,370,894,698
CARDS_LIVINGROOM_H_S_frame_2493_jpg.rf.1d4efc2561fe92c76a79b2aa6bbf9bc9.jpg,720,1280,1,251,656,317,718
CARDS_LIVINGROOM_H_S_frame_2493_jpg.rf.1d4efc2561fe92c76a79b2aa6bbf9bc9.jpg,720,1280,2,579,514,1043,719
PUZZLE_OFFICE_S_T_frame_2552_jpg.rf.1d5c37b60ab434a8a35170810b3f3412.jpg,720,1280,1,224,572,492,719
PUZZLE_OFFICE_S_T_frame_2552_jpg.rf.1d5c37b60ab434a8a35170810b3f3412.jpg,720,1280,2,648,640,905,719
CHESS_COURTYARD_T_B_frame_2068_jpg.rf.1d6d2a71f5b737f17973d7748ef7904b.jpg,720,1280,1,1,632,119,718
CHESS_COURTYARD_T_B_frame_2068_jpg.rf.1d6d2a71f5b737f17973d7748ef7904b.jpg,720,1280,2,647,362,1017,596
CHESS_LIVINGROOM_S_B_frame_1174_jpg.rf.1d7329dd385c21d035b700646666651e.jpg,720,1280,1,1,520,131,714
CHESS_LIVINGROOM_S_B_frame_1174_jpg.rf.1d7329dd385c21d035b700646666651e.jpg,720,1280,2,897,453,1274,718
PUZZLE_OFFICE_S_T_frame_0712_jpg.rf.1d753f2fbb8726a49af6b27f3f227919.jpg,720,1280,1,19,548,407,717
CARDS_COURTYARD_T_B_frame_0629_jpg.rf.1deae29bc3f41b0cf6b58ca54b9bd54f.jpg,720,1280,1,126,590,441,718
CARDS_COURTYARD_T_B_frame_0629_jpg.rf.1deae29bc3f41b0cf6b58ca54b9bd54f.jpg,720,1280,2,546,543,864,718
CARDS_COURTYARD_T_B_frame_0227_jpg.rf.1df15e1102a147cb8daa5a8b7ea335e4.jpg,720,1280,1,193,475,497,718
CARDS_COURTYARD_T_B_frame_0227_jpg.rf.1df15e1102a147cb8daa5a8b7ea335e4.jpg,720,1280,2,567,474,877,713
JENGA_OFFICE_T_H_frame_2156_jpg.rf.1dfc4ba41c88f20b66cf1ac42c709dad.jpg,720,1280,1,27,487,326,717
JENGA_OFFICE_T_H_frame_2156_jpg.rf.1dfc4ba41c88f20b66cf1ac42c709dad.jpg,720,1280,2,714,679,811,719
PUZZLE_OFFICE_B_H_frame_0822_jpg.rf.1e015eaf55e955b07f2c2279da283a51.jpg,720,1280,1,154,524,594,716
PUZZLE_OFFICE_B_H_frame_0822_jpg.rf.1e015eaf55e955b07f2c2279da283a51.jpg,720,1280,2,622,519,1127,717
PUZZLE_OFFICE_H_B_frame_1556_jpg.rf.1e22800703c44e3a254680a3411e54b7.jpg,720,1280,2,758,637,1040,718
CHESS_COURTYARD_T_B_frame_1757_jpg.rf.1e2235b8b2db649fbcd6f6ba3d45d5fc.jpg,720,1280,1,61,701,261,718
CHESS_COURTYARD_T_B_frame_0162_jpg.rf.1e2c131b4a61181c405aa5f24f3aba4e.jpg,720,1280,2,501,380,712,559
PUZZLE_LIVINGROOM_H_S_frame_2322_jpg.rf.1e2d9fb48b9357581480afb113c3e04e.jpg,720,1280,1,19,518,444,714
PUZZLE_LIVINGROOM_H_S_frame_2322_jpg.rf.1e2d9fb48b9357581480afb113c3e04e.jpg,720,1280,2,625,541,947,713
PUZZLE_COURTYARD_B_S_frame_1061_jpg.rf.1e42d0fbad8724c3ebe0b3ec1dde3554.jpg,720,1280,1,305,701,401,719
PUZZLE_COURTYARD_B_S_frame_1061_jpg.rf.1e42d0fbad8724c3ebe0b3ec1dde3554.jpg,720,1280,2,712,473,1279,716
CARDS_LIVINGROOM_B_T_frame_2292_jpg.rf.1e580517a29cd49395077a9abcc2d5a3.jpg,720,1280,1,164,665,249,718
PUZZLE_COURTYARD_H_T_frame_1863_jpg.rf.1e582ede16eab42a7ffe205948cbd8d9.jpg,720,1280,1,299,597,551,717
PUZZLE_COURTYARD_H_T_frame_1863_jpg.rf.1e582ede16eab42a7ffe205948cbd8d9.jpg,720,1280,2,733,564,956,717
JENGA_OFFICE_B_S_frame_1704_jpg.rf.1e68ce461e0539ce74b435b476960e77.jpg,720,1280,2,439,507,770,718
PUZZLE_COURTYARD_S_B_frame_0576_jpg.rf.1e6c2ab7e492c38b6156938e45e4db0f.jpg,720,1280,2,655,581,972,717
CARDS_OFFICE_S_B_frame_0292_jpg.rf.1e7d443e161108a5e5449b64d08c40e8.jpg,720,1280,1,254,665,382,718
CARDS_COURTYARD_B_T_frame_2699_jpg.rf.1e8add32b777be9e6d01c0019c1698d8.jpg,720,1280,2,612,691,697,717
CARDS_LIVINGROOM_H_S_frame_0992_jpg.rf.1e9c5d2bb2374a40953e0e06d3c52149.jpg,720,1280,2,609,639,894,719
CHESS_OFFICE_T_H_frame_1332_jpg.rf.1ea8e92dd2f42f7d9de0fe83351befa8.jpg,720,1280,1,6,479,280,718
CHESS_OFFICE_T_H_frame_1332_jpg.rf.1ea8e92dd2f42f7d9de0fe83351befa8.jpg,720,1280,2,519,691,707,719
CHESS_OFFICE_T_H_frame_1194_jpg.rf.1eb5fa016b1849c8c894bab97cbc9485.jpg,720,1280,1,9,643,284,718
CHESS_OFFICE_T_H_frame_1194_jpg.rf.1eb5fa016b1849c8c894bab97cbc9485.jpg,720,1280,2,630,283,926,473
CARDS_LIVINGROOM_H_S_frame_1646_jpg.rf.1f1b7467ce518d1aa27bcf21ad96b463.jpg,720,1280,2,671,507,976,719
JENGA_OFFICE_H_T_frame_1162_jpg.rf.1f26cd25984b66d45d7b0bb7572308a6.jpg,720,1280,1,214,698,334,716
JENGA_OFFICE_H_T_frame_1162_jpg.rf.1f26cd25984b66d45d7b0bb7572308a6.jpg,720,1280,2,773,646,951,718
PUZZLE_COURTYARD_H_T_frame_2094_jpg.rf.1f3b6089aa49d965e7023ee6998e42a5.jpg,720,1280,1,315,508,561,683
PUZZLE_COURTYARD_H_T_frame_2094_jpg.rf.1f3b6089aa49d965e7023ee6998e42a5.jpg,720,1280,2,686,547,919,717
PUZZLE_OFFICE_S_T_frame_2565_jpg.rf.1f54e621561ebd6a77e376767cb0206a.jpg,720,1280,1,300,697,414,718
PUZZLE_OFFICE_S_T_frame_2565_jpg.rf.1f54e621561ebd6a77e376767cb0206a.jpg,720,1280,2,647,623,894,718
CHESS_OFFICE_T_H_frame_2377_jpg.rf.1f6d1e5553026c2c1928935dda5b9b3c.jpg,720,1280,1,126,547,403,710
JENGA_OFFICE_H_T_frame_1044_jpg.rf.1f7c8a022bfb8592d1132e2d811d7bfc.jpg,720,1280,1,133,638,338,716
JENGA_OFFICE_H_T_frame_1044_jpg.rf.1f7c8a022bfb8592d1132e2d811d7bfc.jpg,720,1280,2,760,580,1001,718
CARDS_COURTYARD_H_S_frame_2452_jpg.rf.1f8ccdd9eab9022da11614b643a8c618.jpg,720,1280,1,253,613,386,719
CARDS_COURTYARD_H_S_frame_2452_jpg.rf.1f8ccdd9eab9022da11614b643a8c618.jpg,720,1280,2,595,480,858,702
CHESS_COURTYARD_H_S_frame_0321_jpg.rf.1f926b01c0dc38c6f8369a650ae31f6a.jpg,720,1280,2,530,276,792,445
CHESS_COURTYARD_S_H_frame_0573_jpg.rf.1fa4de6e414533e65db92fb67d644c41.jpg,720,1280,2,581,573,1023,716
JENGA_OFFICE_T_H_frame_1886_jpg.rf.1fb5ac514eeb035bfd09a1c386ad8a8f.jpg,720,1280,1,212,636,372,716
JENGA_OFFICE_T_H_frame_1886_jpg.rf.1fb5ac514eeb035bfd09a1c386ad8a8f.jpg,720,1280,2,619,632,788,718
CARDS_OFFICE_H_T_frame_1094_jpg.rf.1fde93d8bc07e76da68497e8ba12087c.jpg,720,1280,1,228,621,342,718
CARDS_OFFICE_H_T_frame_1094_jpg.rf.1fde93d8bc07e76da68497e8ba12087c.jpg,720,1280,2,616,631,853,718
JENGA_OFFICE_B_S_frame_1605_jpg.rf.1fe10f826716574c419ac57b0851e93f.jpg,720,1280,1,249,528,580,716
JENGA_OFFICE_B_S_frame_1605_jpg.rf.1fe10f826716574c419ac57b0851e93f.jpg,720,1280,2,642,574,965,718
CARDS_LIVINGROOM_S_H_frame_1915_jpg.rf.1fe5905027b8d8b50d3cd812d5c2c20f.jpg,720,1280,1,274,485,544,718
CARDS_OFFICE_T_H_frame_1036_jpg.rf.1fec1bae23197e518afa09294296e10b.jpg,720,1280,1,234,658,317,719
CARDS_OFFICE_T_H_frame_1036_jpg.rf.1fec1bae23197e518afa09294296e10b.jpg,720,1280,2,512,615,713,719
CARDS_COURTYARD_T_B_frame_0637_jpg.rf.1fed961d75a1c59d8a49d7cabdf76334.jpg,720,1280,1,126,593,432,718
CARDS_COURTYARD_T_B_frame_0637_jpg.rf.1fed961d75a1c59d8a49d7cabdf76334.jpg,720,1280,2,530,545,845,718
CARDS_COURTYARD_S_H_frame_2186_jpg.rf.2005506ed83a5d64efd3bcf6899fc2c4.jpg,720,1280,1,24,487,397,716
JENGA_OFFICE_T_H_frame_0460_jpg.rf.2019b61a09113287751098c11d471d64.jpg,720,1280,1,296,663,472,719
JENGA_OFFICE_T_H_frame_0460_jpg.rf.2019b61a09113287751098c11d471d64.jpg,720,1280,2,479,671,638,719
CHESS_OFFICE_B_S_frame_1484_jpg.rf.201a31582c481fb692eed4d79b2e2900.jpg,720,1280,1,171,701,365,718
CHESS_OFFICE_B_S_frame_1484_jpg.rf.201a31582c481fb692eed4d79b2e2900.jpg,720,1280,2,656,687,821,717
CARDS_OFFICE_T_H_frame_1446_jpg.rf.2021032f95b10dbf7c082d010f994c98.jpg,720,1280,1,310,675,366,719
CARDS_OFFICE_T_H_frame_1446_jpg.rf.2021032f95b10dbf7c082d010f994c98.jpg,720,1280,2,556,560,762,719
CARDS_OFFICE_H_T_frame_1574_jpg.rf.203e6eee120995870e89691323e5e108.jpg,720,1280,1,281,627,353,718
CARDS_OFFICE_H_T_frame_1574_jpg.rf.203e6eee120995870e89691323e5e108.jpg,720,1280,2,857,309,1275,610
PUZZLE_OFFICE_S_T_frame_2585_jpg.rf.2048cf6c273e2356e46df50c746db01a.jpg,720,1280,1,68,543,374,718
PUZZLE_OFFICE_S_T_frame_2585_jpg.rf.2048cf6c273e2356e46df50c746db01a.jpg,720,1280,2,583,532,878,717
PUZZLE_COURTYARD_H_T_frame_1723_jpg.rf.204feb068990aabac9edc5f2722242e5.jpg,720,1280,1,543,681,695,716
PUZZLE_COURTYARD_H_T_frame_1723_jpg.rf.204feb068990aabac9edc5f2722242e5.jpg,720,1280,2,711,428,951,602
JENGA_COURTYARD_B_H_frame_0150_jpg.rf.2063aab9d66ea57894c512e1ec06fc67.jpg,720,1280,2,873,238,1022,463
CARDS_COURTYARD_B_T_frame_2619_jpg.rf.20b79f5ab95401f2bca02beeb353e370.jpg,720,1280,2,646,681,740,718
CARDS_OFFICE_H_T_frame_0199_jpg.rf.20c6fe83560da08b1302b8497e2fcc50.jpg,720,1280,1,10,462,345,716
CARDS_OFFICE_H_T_frame_0199_jpg.rf.20c6fe83560da08b1302b8497e2fcc50.jpg,720,1280,2,526,272,749,450
CHESS_LIVINGROOM_T_H_frame_0522_jpg.rf.20ce54d298cb86acf9d4714b0711d92b.jpg,720,1280,2,472,434,1108,719
CHESS_LIVINGROOM_T_H_frame_0885_jpg.rf.20e584937c25c840ae31ded3ab7be207.jpg,720,1280,1,3,338,104,492
CHESS_LIVINGROOM_T_H_frame_0885_jpg.rf.20e584937c25c840ae31ded3ab7be207.jpg,720,1280,2,463,663,748,719
CARDS_OFFICE_S_B_frame_0649_jpg.rf.20e7e698323a8811e7be506e30ea50a3.jpg,720,1280,1,346,700,428,718
PUZZLE_COURTYARD_B_S_frame_1440_jpg.rf.20ea32266513c3634c8c4b0630454185.jpg,720,1280,1,115,555,435,719
PUZZLE_COURTYARD_B_S_frame_1440_jpg.rf.20ea32266513c3634c8c4b0630454185.jpg,720,1280,2,483,662,741,719
CHESS_COURTYARD_B_T_frame_1661_jpg.rf.21033fb40a820f4c26f3afd0fbe4a1c2.jpg,720,1280,2,713,424,969,593
CARDS_COURTYARD_H_S_frame_2638_jpg.rf.211843718c6270e98369ce9c381ce6d8.jpg,720,1280,1,140,456,474,719
CARDS_COURTYARD_H_S_frame_2638_jpg.rf.211843718c6270e98369ce9c381ce6d8.jpg,720,1280,2,705,354,933,571
PUZZLE_OFFICE_T_S_frame_0976_jpg.rf.212e41779ecbd151256ac33588670a50.jpg,720,1280,1,6,474,215,716
JENGA_OFFICE_H_T_frame_0995_jpg.rf.213c15398d1561bf0b2bd705a0070a4b.jpg,720,1280,1,115,623,337,719
JENGA_OFFICE_H_T_frame_0995_jpg.rf.213c15398d1561bf0b2bd705a0070a4b.jpg,720,1280,2,759,549,990,717
PUZZLE_LIVINGROOM_S_H_frame_2335_jpg.rf.21495c62ea64acc657888bb9f08f068a.jpg,720,1280,1,1,313,177,540
PUZZLE_LIVINGROOM_S_H_frame_2335_jpg.rf.21495c62ea64acc657888bb9f08f068a.jpg,720,1280,2,923,479,1277,718
CARDS_COURTYARD_S_H_frame_1013_jpg.rf.214bd0358a3e75ab368a1eaa77abf288.jpg,720,1280,1,236,619,463,718
CHESS_COURTYARD_T_B_frame_2393_jpg.rf.215d7909ac5fbbaa7b8fdcdeb6a24306.jpg,720,1280,1,46,665,269,716
CHESS_COURTYARD_T_B_frame_2393_jpg.rf.215d7909ac5fbbaa7b8fdcdeb6a24306.jpg,720,1280,2,287,650,564,718
JENGA_OFFICE_H_T_frame_1011_jpg.rf.21646913b0a1e2e33c231de037e3e953.jpg,720,1280,1,115,620,352,719
JENGA_OFFICE_H_T_frame_1011_jpg.rf.21646913b0a1e2e33c231de037e3e953.jpg,720,1280,2,758,564,1006,719
PUZZLE_COURTYARD_S_B_frame_1076_jpg.rf.218661170138326244a94688961ad8f9.jpg,720,1280,1,229,433,568,701
PUZZLE_COURTYARD_S_B_frame_1076_jpg.rf.218661170138326244a94688961ad8f9.jpg,720,1280,2,645,427,837,654
CHESS_LIVINGROOM_S_B_frame_1959_jpg.rf.218ee36e082e54ae0e962c47424f9f8a.jpg,720,1280,2,921,580,1206,719
CHESS_LIVINGROOM_S_B_frame_1959_jpg.rf.218ee36e082e54ae0e962c47424f9f8a.jpg,720,1280,1,148,678,299,719
CHESS_OFFICE_S_B_frame_0905_jpg.rf.21989aab9f2fb1e0e67dbbd303d5c378.jpg,720,1280,2,466,221,833,520
JENGA_COURTYARD_T_S_frame_1579_jpg.rf.21a75107615e917506d69d86f63514e6.jpg,720,1280,1,212,427,465,706
JENGA_COURTYARD_T_S_frame_1579_jpg.rf.21a75107615e917506d69d86f63514e6.jpg,720,1280,2,499,501,700,718
CHESS_COURTYARD_T_B_frame_1754_jpg.rf.21c6cb1ec2b41ad54056891fe3133534.jpg,720,1280,1,63,701,253,718
CARDS_COURTYARD_T_B_frame_0557_jpg.rf.221144d38fdbe8205e22bcf91a9ecd20.jpg,720,1280,1,166,524,506,717
CARDS_COURTYARD_T_B_frame_0557_jpg.rf.221144d38fdbe8205e22bcf91a9ecd20.jpg,720,1280,2,672,324,1050,709
JENGA_COURTYARD_S_T_frame_2617_jpg.rf.222344ed8b3887bdb4c429e6735c8692.jpg,720,1280,2,530,155,984,384
JENGA_COURTYARD_S_T_frame_2617_jpg.rf.222344ed8b3887bdb4c429e6735c8692.jpg,720,1280,1,213,627,406,718
JENGA_OFFICE_H_T_frame_0037_jpg.rf.22280834d9cf9f7e9459187989a837b5.jpg,720,1280,1,470,677,629,716
JENGA_OFFICE_H_T_frame_0037_jpg.rf.22280834d9cf9f7e9459187989a837b5.jpg,720,1280,2,734,599,951,717
PUZZLE_COURTYARD_B_S_frame_0588_jpg.rf.222caa8d05e22e576acba5fa9a75f84c.jpg,720,1280,2,867,616,1144,719
JENGA_OFFICE_H_T_frame_2052_jpg.rf.2233775178c591a69f1b8d1cf8bb4ce9.jpg,720,1280,1,311,197,451,579
JENGA_OFFICE_H_T_frame_2052_jpg.rf.2233775178c591a69f1b8d1cf8bb4ce9.jpg,720,1280,2,619,255,860,625
PUZZLE_COURTYARD_S_B_frame_1008_jpg.rf.22376cf28a395c9f309becb5e1f3dce5.jpg,720,1280,2,556,603,1022,717
CHESS_LIVINGROOM_T_H_frame_2057_jpg.rf.223f2c93a2aa587984438a6b8b7c5cb6.jpg,720,1280,1,1,289,111,537
CHESS_LIVINGROOM_T_H_frame_2057_jpg.rf.223f2c93a2aa587984438a6b8b7c5cb6.jpg,720,1280,2,589,146,1206,591
JENGA_OFFICE_T_H_frame_1756_jpg.rf.224dfd2c66a600a5268357e3f6609f21.jpg,720,1280,1,150,523,330,715
JENGA_OFFICE_T_H_frame_1756_jpg.rf.224dfd2c66a600a5268357e3f6609f21.jpg,720,1280,2,610,489,880,718
CARDS_LIVINGROOM_T_B_frame_1566_jpg.rf.22515489a9704d14f2b79490ccb7fd3c.jpg,720,1280,1,36,706,62,719
CARDS_LIVINGROOM_T_B_frame_1566_jpg.rf.22515489a9704d14f2b79490ccb7fd3c.jpg,720,1280,2,463,502,944,719
PUZZLE_COURTYARD_B_S_frame_1181_jpg.rf.22689a0f784741624d67fa837355a131.jpg,720,1280,1,197,679,401,719
PUZZLE_COURTYARD_B_S_frame_1181_jpg.rf.22689a0f784741624d67fa837355a131.jpg,720,1280,2,616,644,880,716
